#
# U.S. Geological Survey
# National Water Information System
# Retrieved: 2016-09-09 23:32:40 EDT      (sdww01)
#
# ---------------------WARNING---------------------
# The data you have obtained from this automated
# U.S. Geological Survey database have not received
# Director's approval and as such are provisional
# and subject to revision.  The data are released
# on the condition that neither the USGS nor the
# United States Government may be held liable for
# any damages resulting from its use.
#
# Further Descriptions of the parameter_cd column can be found at:
# http://waterdata.usgs.gov/nwis/pmcodes
# Further Descriptions of codes in the result_cd column can be found at:
# http://waterdata.usgs.gov/nwis/help?codes_help#surface_water
#
# This information includes the following fields:
#
#  agency_cd    Agency Code
#  station_nm   Station Name
#  site_no      USGS station number
#  ts_id        TimeSeries ID
#  parameter_cd Parameter Code
#  result_dt    Date that the result was taken
#  result_tz_cd Time datum
#  result_va    Current value
#  result_cd    Code to show data quality
#  result_md    Date the result was modified in the NWIS database
#
agency_cd	site_no	station_nm	ts_id	parameter_cd	result_dt	result_tz_cd	result_va	result_cd	result_md
USGS	07360200	Little Missouri River near Langley, AR	4933	00065	2016-09-09 21:00:00	CDT	3.56		2016-09-09 22:26:34
USGS	07360200	Little Missouri River near Langley, AR	4937	00060	2016-09-09 21:00:00	CDT	52		2016-09-09 22:26:34
USGS	07360200	Little Missouri River near Langley, AR	4938	00045	2016-09-09 21:00:00	CDT	0.00		2016-09-09 22:26:34
USGS	07361500	Antoine River at Antoine, AR	4939	00060	2016-09-09 21:30:00	CDT	17		2016-09-09 22:35:05
USGS	07361500	Antoine River at Antoine, AR	4940	00065	2016-09-09 21:30:00	CDT	3.41		2016-09-09 22:35:05
USGS	07362000	Ouachita River at Camden, AR	4942	00065	2016-09-09 21:00:00	CDT	9.54		2016-09-09 22:49:04
USGS	07362000	Ouachita River at Camden, AR	4943	00045	2016-09-09 21:00:00	CDT	0.00		2016-09-09 22:49:04
USGS	07362000	Ouachita River at Camden, AR	4945	00060	2016-09-09 21:00:00	CDT	4900		2016-09-09 22:49:04
USGS	07362100	Smackover Creek near Smackover, AR	4950	00060	2016-09-09 21:30:00	CDT	36		2016-09-09 22:47:03
USGS	07362100	Smackover Creek near Smackover, AR	4951	00065	2016-09-09 21:30:00	CDT	3.13		2016-09-09 22:47:03
USGS	07362500	Moro Creek near Fordyce, AR	4956	00060	2016-09-09 21:15:00	CDT	12		2016-09-09 22:30:30
USGS	07362500	Moro Creek near Fordyce, AR	4957	00065	2016-09-09 21:15:00	CDT	2.50		2016-09-09 22:30:30
USGS	07362579	South Alum Creek nr Jessieville, AR	4959	00065	2016-09-09 21:30:00	CDT	1.78		2016-09-09 22:40:31
USGS	07362579	South Alum Creek nr Jessieville, AR	4960	00010	2016-09-09 21:30:00	CDT	22.3		2016-09-09 22:40:31
USGS	07362579	South Alum Creek nr Jessieville, AR	4961	00020	2016-09-09 21:30:00	CDT	17.0		2016-09-09 22:40:31
USGS	07362579	South Alum Creek nr Jessieville, AR	4962	00045	2016-09-09 21:30:00	CDT	0.00		2016-09-09 22:40:31
USGS	07362579	South Alum Creek nr Jessieville, AR	4963	00060	2016-09-09 21:30:00	CDT	0.01		2016-09-09 22:40:31
USGS	07362587	Alum Fork Saline River near Reform, AR	4964	00065	2016-09-09 21:00:00	CDT	2.76		2016-09-09 22:26:34
USGS	07362587	Alum Fork Saline River near Reform, AR	4965	00060	2016-09-09 21:00:00	CDT	0.11		2016-09-09 22:26:34
USGS	07362591	Alum Fork Saline River at Winona Dam at Reform, AR	4976	00065	2016-09-09 21:30:00	CDT	36.15		2016-09-09 22:36:34
USGS	07362591	Alum Fork Saline River at Winona Dam at Reform, AR	4980	00010	2016-09-09 21:30:00	CDT	11.7		2016-09-09 22:36:34
USGS	07362591	Alum Fork Saline River at Winona Dam at Reform, AR	4981	00010	2016-09-09 21:30:00	CDT	26.7		2016-09-09 22:36:34
USGS	07363000	 Saline River at Benton, AR	4983	00060	2016-09-09 21:30:00	CDT	93		2016-09-09 22:42:32
USGS	07363000	 Saline River at Benton, AR	4984	00065	2016-09-09 21:30:00	CDT	3.48		2016-09-09 22:42:32
USGS	07363200	Saline River near Sheridan, AR	4989	00060	2016-09-09 21:30:00	CDT	168		2016-09-09 22:47:03
USGS	07363200	Saline River near Sheridan, AR	4992	00065	2016-09-09 21:30:00	CDT	3.59		2016-09-09 22:47:03
USGS	07363200	Saline River near Sheridan, AR	4994	00045	2016-09-09 21:30:00	CDT	0.00		2016-09-09 22:47:03
USGS	07363400	Hurricane Creek below Sheridan, AR	4995	00065	2016-09-09 21:15:00	CDT	3.23		2016-09-09 22:26:34
USGS	07363400	Hurricane Creek below Sheridan, AR	4996	00060	2016-09-09 21:15:00	CDT	36		2016-09-09 22:26:34
USGS	07363400	Hurricane Creek below Sheridan, AR	4998	00045	2016-09-09 21:15:00	CDT	0.00		2016-09-09 22:26:34
USGS	07363500	Saline River near Rye, AR	4999	00060	2016-09-09 21:15:00	CDT	315		2016-09-09 22:30:30
USGS	07363500	Saline River near Rye, AR	5000	00065	2016-09-09 21:15:00	CDT	6.00		2016-09-09 22:30:30
USGS	07363500	Saline River near Rye, AR	5004	00045	2016-09-09 21:15:00	CDT	0.00		2016-09-09 22:30:30
USGS	07364000	Saline River near Warren, AR	5005	00065	2016-09-09 21:00:00	CDT	6.04		2016-09-09 22:47:03
USGS	07364078	Ouachita River at Felsenthal L&D (lower)	62380	00065	2016-09-09 21:45:00	CDT	55.38		2016-09-09 22:49:04
USGS	07364078	Ouachita River at Felsenthal L&D (lower)	62381	00060	2016-09-09 21:30:00	CDT	4960		2016-09-09 22:49:04
USGS	07364122	Bayou Bartholomew nr Meroney, AR	5006	00065	2016-09-09 21:15:00	CDT	8.69		2016-09-09 22:28:22
USGS	07364122	Bayou Bartholomew nr Meroney, AR	5007	00095	2016-09-09 21:15:00	CDT	110		2016-09-09 22:28:22
USGS	07364122	Bayou Bartholomew nr Meroney, AR	5008	00010	2016-09-09 21:15:00	CDT	29.3		2016-09-09 22:28:22
USGS	07364122	Bayou Bartholomew nr Meroney, AR	5009	63680	2016-09-09 21:15:00	CDT	24		2016-09-09 22:28:22
USGS	07364130	Deep Bayou near Star City, AR	5010	00045	2016-09-09 21:15:00	CDT	0.00		2016-09-09 22:28:22
USGS	07364130	Deep Bayou near Star City, AR	5011	00065	2016-09-09 21:15:00	CDT	11.61		2016-09-09 22:28:22
USGS	07364130	Deep Bayou near Star City, AR	5012	00095	2016-09-09 21:15:00	CDT	373		2016-09-09 22:28:22
USGS	07364130	Deep Bayou near Star City, AR	5013	00010	2016-09-09 21:15:00	CDT	28.8		2016-09-09 22:28:22
USGS	07364130	Deep Bayou near Star City, AR	5014	63680	2016-09-09 21:15:00	CDT	7.7		2016-09-09 22:28:22
USGS	07364133	Bayou Bartholomew at Garrett Bridge, AR	5015	00060	2016-09-09 21:15:00	CDT	3.6		2016-09-09 22:26:34
USGS	07364133	Bayou Bartholomew at Garrett Bridge, AR	5016	00065	2016-09-09 21:15:00	CDT	5.20		2016-09-09 22:26:34
USGS	07364133	Bayou Bartholomew at Garrett Bridge, AR	5020	00045	2016-09-09 21:15:00	CDT	0.00		2016-09-09 22:26:34
USGS	07364133	Bayou Bartholomew at Garrett Bridge, AR	5021	00010	2016-09-09 21:15:00	CDT	27.9		2016-09-09 22:26:34
USGS	07364133	Bayou Bartholomew at Garrett Bridge, AR	5022	00095	2016-09-09 21:15:00	CDT	166		2016-09-09 22:26:34
USGS	07364133	Bayou Bartholomew at Garrett Bridge, AR	5023	63680	2016-09-09 21:15:00	CDT	25.8		2016-09-09 22:26:34
USGS	07364150	Bayou Bartholomew near McGehee, AR	5024	00060	2016-09-09 21:00:00	CDT	176		2016-09-09 22:26:34
USGS	07364150	Bayou Bartholomew near McGehee, AR	5025	00065	2016-09-09 21:00:00	CDT	4.81		2016-09-09 22:26:34
USGS	07364185	Bayou Bartholomew near Portland, AR	5029	00065	2016-09-09 21:15:00	CDT	16.87		2016-09-09 22:26:34
USGS	07364185	Bayou Bartholomew near Portland, AR	5034	00010	2016-09-09 21:00:00	CDT	27.1		2016-09-09 22:26:34
USGS	07364185	Bayou Bartholomew near Portland, AR	5035	00060	2016-09-09 21:15:00	CDT	553		2016-09-09 22:26:34
USGS	07364200	Bayou Bartholomew near Jones, LA	62385	00060	2016-09-09 22:00:00	CDT	896		2016-09-09 23:18:54
USGS	07364200	Bayou Bartholomew near Jones, LA	62386	00065	2016-09-09 22:00:00	CDT	9.13		2016-09-09 23:18:54
USGS	07364203	Bayou Bartholomew NW of Jones, LA	62390	00065	2016-09-09 22:00:00	CDT	7.52		2016-09-09 23:18:54
USGS	07364300	Chemin-A-Haut Bayou near Beekman, LA	62394	00060	2016-09-09 21:30:00	CDT	12		2016-09-09 22:38:24
USGS	07364300	Chemin-A-Haut Bayou near Beekman, LA	62395	00065	2016-09-09 21:30:00	CDT	7.85		2016-09-09 22:38:24
USGS	07364535	Ouachita River at Sterlington, LA	62407	00065	2016-09-09 21:30:00	CDT	54.52		2016-09-09 22:49:04
USGS	07364840	Lake Claiborne near Aycock, LA	62408	00065	2016-09-09 21:00:00	CDT	9.29		2016-09-09 22:31:02
USGS	07364840	Lake Claiborne near Aycock, LA	62412	62614	2016-09-09 21:00:00	CDT	185.29		2016-09-09 22:31:02
USGS	07366200	Little Corney Bayou near Lillie, LA	62413	00060	2016-09-09 21:00:00	CDT	7.0		2016-09-09 22:31:02
USGS	07366200	Little Corney Bayou near Lillie, LA	62414	00065	2016-09-09 21:00:00	CDT	2.62		2016-09-09 22:31:02
USGS	07366200	Little Corney Bayou near Lillie, LA	62418	63158	2016-09-09 21:00:00	CDT	94.10		2016-09-09 22:31:02
USGS	07366364	Bayou Darbonne Lake at Dam near Downsville	62419	00065	2016-09-09 21:45:00	CDT	39.70		2016-09-09 22:54:24
USGS	07366364	Bayou Darbonne Lake at Dam near Downsville	62423	62614	2016-09-09 21:45:00	CDT	79.90		2016-09-09 22:54:24
USGS	07366472	Chauvin Bayou near Monroe, LA	62424	00065	2016-09-09 21:00:00	CDT	32.27		2016-09-09 22:35:12
USGS	07367005	Ouachita River at West Monroe, LA	62428	00065	2016-09-09 22:00:00	CDT	21.99		2016-09-09 23:08:23
USGS	07367005	Ouachita River at West Monroe, LA	62429	00060	2016-09-09 22:00:00	CDT	9630		2016-09-09 23:08:23
USGS	07367005	Ouachita River at West Monroe, LA	62430	00055	2016-09-09 22:00:00	CDT	0.79		2016-09-09 23:08:23
USGS	07367005	Ouachita River at West Monroe, LA	62434	00011	2016-09-09 22:00:00	CDT	84.9		2016-09-09 23:08:23
USGS	07367005	Ouachita River at West Monroe, LA	62438	63160	2016-09-09 22:00:00	CDT	52.79		2016-09-09 23:08:23
USGS	07367680	Boeuf River nr Eudora, AR	5037	00065	2016-09-09 21:45:00	CDT	2.95		2016-09-09 22:54:24
USGS	07367680	Boeuf River nr Eudora, AR	5038	00045	2016-09-09 21:45:00	CDT	0.00		2016-09-09 22:54:24
USGS	07367680	Boeuf River nr Eudora, AR	5039	00060	2016-09-09 21:45:00	CDT	105		2016-09-09 22:54:24
USGS	07367690	Boeuf River at Ark/La State Line	62439	00065	2016-09-09 21:30:00	CDT	4.43		2016-09-09 22:38:24
USGS	07367690	Boeuf River at Ark/La State Line	62440	00060	2016-09-09 21:30:00	CDT	219		2016-09-09 22:38:24
USGS	07368000	Boeuf River near Girard, LA	62449	00060	2016-09-09 21:00:00	CDT	14		2016-09-09 22:22:25
USGS	07368000	Boeuf River near Girard, LA	62450	00065	2016-09-09 21:00:00	CDT	6.11		2016-09-09 22:22:25
USGS	07369000	Bayou Lafourche near Crew Lake, LA	62454	00065	2016-09-09 21:30:00	CDT	1.90		2016-09-09 23:03:49
USGS	07369000	Bayou Lafourche near Crew Lake, LA	62455	00060	2016-09-09 21:30:00	CDT	233		2016-09-09 23:03:49
USGS	07369050	Bayou Lafourche near Alto, LA	62459	00065	2016-09-09 21:30:00	CDT	36.63		2016-09-09 23:03:49
USGS	07369500	Tensas River at Tendal, LA	62463	00065	2016-09-09 21:30:00	CDT	7.23		2016-09-09 22:54:24
USGS	07369500	Tensas River at Tendal, LA	62464	00060	2016-09-09 21:30:00	CDT	69		2016-09-09 22:54:24
USGS	07369515	Tensas River SE of Tendal, LA.	62468	00065	2016-09-09 21:30:00	CDT	5.50		2016-09-09 22:54:24
USGS	07369649	Tensas River South of Newlight, LA	62472	00065	2016-09-09 21:00:00	CDT	34.44		2016-09-09 22:54:24
USGS	07369680	Bayou Macon at Eudora, AR	5040	00065	2016-09-09 21:45:00	CDT	2.75		2016-09-09 22:52:23
USGS	07369680	Bayou Macon at Eudora, AR	5041	00060	2016-09-09 21:45:00	CDT	92		2016-09-09 22:52:23
USGS	07369680	Bayou Macon at Eudora, AR	5042	00045	2016-09-09 21:45:00	CDT	0.00		2016-09-09 22:52:23
USGS	07369680	Bayou Macon at Eudora, AR	5047	00010	2016-09-09 21:45:00	CDT	9.6		2016-09-09 22:52:23
USGS	07369700	Bayou Macon nr Kilbourne, LA	62477	00060	2016-09-09 21:30:00	CDT	123		2016-09-09 22:38:24
USGS	07369700	Bayou Macon nr Kilbourne, LA	62478	00065	2016-09-09 21:30:00	CDT	4.53		2016-09-09 22:38:24
USGS	07370000	Bayou Macon near Delhi, LA	62482	00065	2016-09-09 21:30:00	CDT	6.59		2016-09-09 22:52:23
USGS	07371500	Dugdemona River near Jonesboro, LA	62486	00065	2016-09-09 22:00:00	CDT	4.58		2016-09-09 23:14:22
USGS	07372050	Dugdemona River near Joyce, LA	62490	00065	2016-09-09 22:00:00	CDT	7.95		2016-09-09 23:18:54
USGS	07372050	Dugdemona River near Joyce, LA	62491	00060	2016-09-09 22:00:00	CDT	283		2016-09-09 23:18:54
USGS	07372190	Little River at Rochelle, LA.	62495	00065	2016-09-09 21:30:00	CDT	13.40		2016-09-09 22:42:25
USGS	07372200	Little River near Rochelle, LA	62499	00060	2016-09-09 21:30:00	CDT	686		2016-09-09 22:42:25
USGS	07372200	Little River near Rochelle, LA	62500	00065	2016-09-09 21:30:00	CDT	12.46		2016-09-09 22:42:25
USGS	07373000	Big Creek at Pollock, LA	62504	00060	2016-09-09 21:45:00	CDT	84		2016-09-09 22:58:25
USGS	07373000	Big Creek at Pollock, LA	62505	00065	2016-09-09 21:45:00	CDT	3.47		2016-09-09 22:58:25
USGS	07374000	Mississippi River at Baton Rouge, LA	62509	00065	2016-09-09 21:15:00	CDT	15.98		2016-09-09 23:14:22
USGS	07374000	Mississippi River at Baton Rouge, LA	62512	00010	2016-09-09 21:00:00	CDT	29.5		2016-09-09 23:14:22
USGS	07374000	Mississippi River at Baton Rouge, LA	62513	00095	2016-09-09 21:00:00	CDT	399		2016-09-09 23:14:22
USGS	07374000	Mississippi River at Baton Rouge, LA	62514	00480	2016-09-09 21:00:00	CDT	0.2		2016-09-09 23:14:22
USGS	07374000	Mississippi River at Baton Rouge, LA	62515	00400	2016-09-09 21:00:00	CDT	8.1		2016-09-09 23:14:22
USGS	07374000	Mississippi River at Baton Rouge, LA	62516	63680	2016-09-09 21:00:00	CDT	31		2016-09-09 23:14:22
USGS	07374000	Mississippi River at Baton Rouge, LA	62517	00060	2016-09-09 21:15:00	CDT	415800		2016-09-09 23:14:22
USGS	07374000	Mississippi River at Baton Rouge, LA	62518	00300	2016-09-09 21:00:00	CDT	6.4		2016-09-09 23:14:22
USGS	07374000	Mississippi River at Baton Rouge, LA	62520	63160	2016-09-09 21:15:00	CDT	15.98		2016-09-09 23:14:22
USGS	07374000	Mississippi River at Baton Rouge, LA	62522	99133	2016-09-09 22:00:00	CDT	1.25		2016-09-09 23:14:22
USGS	07374370	(COE) Mississippi River at Bonnet Carre Spillway	62524	00065	2016-09-09 21:00:00	CDT	6.29		2016-09-09 22:49:04
USGS	07374510	(COE) Mississippi River at New Orleans, LA	62527	00065	2016-09-09 21:00:00	CDT	4.95		2016-09-09 22:50:23
USGS	073745245	Caernarvon Canal Sector Gate at Caernarvon, La	62528	00065	2016-09-09 21:15:00	CDT	1.59		2016-09-09 22:31:02
USGS	073745245	Caernarvon Canal Sector Gate at Caernarvon, La	62529	00065	2016-09-09 21:15:00	CDT	1.63		2016-09-09 22:31:02
USGS	073745245	Caernarvon Canal Sector Gate at Caernarvon, La	62530	00035	2016-09-09 21:00:00	CDT	0.3		2016-09-09 22:31:02
USGS	073745245	Caernarvon Canal Sector Gate at Caernarvon, La	62531	00036	2016-09-09 21:00:00	CDT	165		2016-09-09 22:31:02
USGS	07374525	Mississippi River at Belle Chasse, LA	62532	00065	2016-09-09 21:45:00	CDT	9.88		2016-09-09 22:52:23
USGS	07374525	Mississippi River at Belle Chasse, LA	62533	00055	2016-09-09 21:45:00	CDT	2.43		2016-09-09 22:52:23
USGS	07374525	Mississippi River at Belle Chasse, LA	62538	00060	2016-09-09 21:45:00	CDT	418000		2016-09-09 22:52:23
USGS	07374525	Mississippi River at Belle Chasse, LA	62539	63160	2016-09-09 21:45:00	CDT	3.00		2016-09-09 22:52:23
USGS	07374525	Mississippi River at Belle Chasse, LA	62540	63680	2016-09-09 21:00:00	CDT	25		2016-09-09 22:52:23
USGS	073745253	Reggio Canal near Wills Point, LA	62547	00010	2016-09-09 22:00:00	CDT	31.1		2016-09-09 23:05:06
USGS	073745253	Reggio Canal near Wills Point, LA	62548	00095	2016-09-09 22:00:00	CDT	1160		2016-09-09 23:05:06
USGS	073745253	Reggio Canal near Wills Point, LA	62549	00065	2016-09-09 22:00:00	CDT	1.33		2016-09-09 23:05:06
USGS	073745253	Reggio Canal near Wills Point, LA	62551	00480	2016-09-09 22:00:00	CDT	0.6		2016-09-09 23:05:06
USGS	073745253	Reggio Canal near Wills Point, LA	62552	63160	2016-09-09 22:00:00	CDT	***		2016-09-09 23:05:06
USGS	073745257	Crooked B. NW of L. Cuatro Caballo near Delacroix	62553	00010	2016-09-09 21:00:00	CDT	30.8		2016-09-09 22:26:34
USGS	073745257	Crooked B. NW of L. Cuatro Caballo near Delacroix	62554	00095	2016-09-09 21:00:00	CDT	7870		2016-09-09 22:26:34
USGS	073745257	Crooked B. NW of L. Cuatro Caballo near Delacroix	62555	00065	2016-09-09 21:15:00	CDT	5.74		2016-09-09 22:26:34
USGS	073745257	Crooked B. NW of L. Cuatro Caballo near Delacroix	62557	00480	2016-09-09 21:00:00	CDT	4.3		2016-09-09 22:26:34
USGS	073745258	Cow Bayou at American Bay nr Pointe-A-La-Hache, LA	62558	00010	2016-09-09 21:00:00	CDT	30.5		2016-09-09 22:26:34
USGS	073745258	Cow Bayou at American Bay nr Pointe-A-La-Hache, LA	62559	00095	2016-09-09 21:00:00	CDT	558		2016-09-09 22:26:34
USGS	073745258	Cow Bayou at American Bay nr Pointe-A-La-Hache, LA	62560	00065	2016-09-09 21:15:00	CDT	1.32		2016-09-09 22:26:34
USGS	073745258	Cow Bayou at American Bay nr Pointe-A-La-Hache, LA	62562	00480	2016-09-09 21:00:00	CDT	0.3		2016-09-09 22:26:34
USGS	07374526	Black Bay nr Snake Island nr Pointe-A-La-Hache, LA	62563	00065	2016-09-09 22:00:00	CDT	1.86		2016-09-09 23:14:22
USGS	07374526	Black Bay nr Snake Island nr Pointe-A-La-Hache, LA	62564	00095	2016-09-09 22:00:00	CDT	12900		2016-09-09 23:14:22
USGS	07374526	Black Bay nr Snake Island nr Pointe-A-La-Hache, LA	62566	00010	2016-09-09 22:00:00	CDT	30.0		2016-09-09 23:14:22
USGS	07374526	Black Bay nr Snake Island nr Pointe-A-La-Hache, LA	62567	00480	2016-09-09 22:00:00	CDT	7.4		2016-09-09 23:14:22
USGS	07374526	Black Bay nr Snake Island nr Pointe-A-La-Hache, LA	62568	63160	2016-09-09 22:00:00	CDT	***		2016-09-09 23:14:22
USGS	07374527	Northeast Bay Gardene near Point-A-LA-Hache, LA	62569	00065	2016-09-09 21:15:00	CDT	0.96		2016-09-09 22:24:34
USGS	07374527	Northeast Bay Gardene near Point-A-LA-Hache, LA	62570	00095	2016-09-09 21:00:00	CDT	7480		2016-09-09 22:24:34
USGS	07374527	Northeast Bay Gardene near Point-A-LA-Hache, LA	62572	00035	2016-09-09 21:00:00	CDT	11		2016-09-09 22:24:34
USGS	07374527	Northeast Bay Gardene near Point-A-LA-Hache, LA	62573	00036	2016-09-09 21:00:00	CDT	213		2016-09-09 22:24:34
USGS	07374527	Northeast Bay Gardene near Point-A-LA-Hache, LA	62574	00010	2016-09-09 21:00:00	CDT	30.4		2016-09-09 22:24:34
USGS	07374527	Northeast Bay Gardene near Point-A-LA-Hache, LA	62575	00480	2016-09-09 21:00:00	CDT	4.1		2016-09-09 22:24:34
USGS	07374527	Northeast Bay Gardene near Point-A-LA-Hache, LA	62576	63160	2016-09-09 21:15:00	CDT	0.78		2016-09-09 22:24:34
USGS	073745275	Black Bay nr Stone Island nr Pointe-A-La-Hache, LA	62577	00065	2016-09-09 21:00:00	CDT	Eqp		2016-09-09 22:22:25
USGS	073745275	Black Bay nr Stone Island nr Pointe-A-La-Hache, LA	62578	00010	2016-09-09 21:00:00	CDT	Eqp		2016-09-09 22:22:25
USGS	073745275	Black Bay nr Stone Island nr Pointe-A-La-Hache, LA	62579	00095	2016-09-09 21:00:00	CDT	Eqp		2016-09-09 22:22:25
USGS	073745275	Black Bay nr Stone Island nr Pointe-A-La-Hache, LA	62580	00480	2016-09-04 01:00:00	CDT	Eqp		2016-09-09 21:34:06
USGS	07374540	Mississippi River at Buras, LA	62582	00065	2016-02-25 09:00:00	CST	Dis		2016-09-03 05:21:55
USGS	07374540	Mississippi River at Buras, LA	62583	63160	2016-02-25 09:00:00	CST	Dis		2016-09-03 05:21:55
USGS	07374540	Mississippi River at Buras, LA	62584	63680	2016-02-25 09:00:00	CST	Dis		2016-09-03 05:21:55
USGS	07374550	(COE) Mississippi River at Venice, LA	62586	00065	2016-09-09 21:00:00	CDT	1.27		2016-09-09 22:50:23
USGS	07374581	Bayou Liberty near Slidell,LA	62588	00065	2016-09-07 00:45:00	CDT	1.93		2016-09-09 21:34:06
USGS	07375000	Tchefuncte River near Folsom, LA	62590	00060	2016-09-09 22:00:00	CDT	82		2016-09-09 23:14:22
USGS	07375000	Tchefuncte River near Folsom, LA	62591	00065	2016-09-09 22:00:00	CDT	5.64		2016-09-09 23:14:22
USGS	07375000	Tchefuncte River near Folsom, LA	62593	63158	2016-09-09 22:00:00	CDT	67.75		2016-09-09 23:14:22
USGS	07375050	Tchefuncte River near Covington, LA	62594	00065	2016-09-09 21:30:00	CDT	10.92		2016-09-09 22:40:24
USGS	07375050	Tchefuncte River near Covington, LA	62595	00045	2016-09-09 21:30:00	CDT	0.00		2016-09-09 22:40:24
USGS	07375105	Bogue Falaya River near Camp Covington	62597	00065	2016-09-09 22:00:00	CDT	35.49		2016-09-09 23:18:54
USGS	07375105	Bogue Falaya River near Camp Covington	62598	00045	2016-09-09 22:00:00	CDT	0.00		2016-09-09 23:18:54
USGS	07375105	Bogue Falaya River near Camp Covington	62600	63160	2016-09-09 22:00:00	CDT	35.49		2016-09-09 23:18:54
USGS	07375170	Bogue Falaya at Covington, LA	62601	00045	2016-09-09 21:30:00	CDT	Fld		2016-09-09 22:44:54
USGS	07375170	Bogue Falaya at Covington, LA	62602	00065	2016-09-09 21:30:00	CDT	3.83		2016-09-09 22:44:54
USGS	07375175	Bogue Falaya River at Boston St. at Covington, LA	62604	00065	2016-09-09 21:30:00	CDT	1.97		2016-09-09 22:44:54
USGS	07375175	Bogue Falaya River at Boston St. at Covington, LA	62605	00045	2016-09-09 21:30:00	CDT	0.00		2016-09-09 22:44:54
USGS	07375175	Bogue Falaya River at Boston St. at Covington, LA	62607	63160	2016-09-09 21:30:00	CDT	1.97		2016-09-09 22:44:54
USGS	07375222	Abita River north of Abita Springs, LA	62608	00065	2016-09-09 21:30:00	CDT	8.84		2016-09-09 22:44:54
USGS	07375222	Abita River north of Abita Springs, LA	62610	00045	2016-09-09 21:30:00	CDT	0.00		2016-09-09 22:44:54
USGS	07375230	Tchefuncte River at Madisonville, LA	62611	00065	2016-09-09 22:00:00	CDT	16.04		2016-09-09 23:08:23
USGS	07375230	Tchefuncte River at Madisonville, LA	62613	00045	2016-09-09 22:00:00	CDT	0.00		2016-09-09 23:08:23
USGS	07375280	TANGIPAHOA RIVER AT OSYKA, MS	80295	00065	2016-09-09 22:00:00	CDT	8.24		2016-09-09 23:19:10
USGS	07375280	TANGIPAHOA RIVER AT OSYKA, MS	80296	00060	2016-09-09 22:00:00	CDT	136		2016-09-09 23:19:10
USGS	07375300	Tangipahoa River near Kentwood, LA	62614	00065	2016-09-09 22:00:00	CDT	2.61		2016-09-09 23:14:22
USGS	07375300	Tangipahoa River near Kentwood, LA	62615	00045	2016-09-09 22:00:00	CDT	0.00		2016-09-09 23:14:22
USGS	07375300	Tangipahoa River near Kentwood, LA	62617	63158	2016-09-09 22:00:00	CDT	182.68		2016-09-09 23:14:22
USGS	07375430	Tangipahoa River near Amite, LA	62618	00065	2016-09-09 22:00:00	CDT	7.99		2016-09-09 23:06:24
USGS	07375430	Tangipahoa River near Amite, LA	62619	00045	2016-09-09 22:00:00	CDT	0.00		2016-09-09 23:06:24
USGS	07375430	Tangipahoa River near Amite, LA	62621	63160	2016-09-09 22:00:00	CDT	87.99		2016-09-09 23:06:24
USGS	07375500	Tangipahoa River at Robert, LA	62622	00065	2016-09-09 21:30:00	CDT	7.96		2016-09-09 22:52:23
USGS	07375500	Tangipahoa River at Robert, LA	62623	00045	2016-09-09 21:30:00	CDT	***		2016-09-09 22:52:23
USGS	07375500	Tangipahoa River at Robert, LA	62624	00060	2016-09-09 21:30:00	CDT	670		2016-09-09 22:52:23
USGS	07375500	Tangipahoa River at Robert, LA	62626	00035	2016-09-09 21:30:00	CDT	0.5		2016-09-09 22:52:23
USGS	07375500	Tangipahoa River at Robert, LA	62627	00036	2016-09-09 21:30:00	CDT	143		2016-09-09 22:52:23
USGS	07375500	Tangipahoa River at Robert, LA	62628	63160	2016-09-09 21:30:00	CDT	14.56		2016-09-09 22:52:23
USGS	07375650	Tangipahoa River near Ponchatoula, LA	62629	00065	2016-09-09 21:45:00	CDT	6.40		2016-09-09 22:49:04
USGS	07375800	Tickfaw River at Liverpool, LA	62631	00065	2016-09-09 22:00:00	CDT	2.28		2016-09-09 23:21:12
USGS	07375800	Tickfaw River at Liverpool, LA	62632	00045	2016-09-09 22:00:00	CDT	0.00		2016-09-09 23:21:12
USGS	07375800	Tickfaw River at Liverpool, LA	62634	00060	2016-09-09 22:00:00	CDT	103		2016-09-09 23:21:12
USGS	07375800	Tickfaw River at Liverpool, LA	62635	00035	2016-09-09 22:00:00	CDT	0.0		2016-09-09 23:21:12
USGS	07375800	Tickfaw River at Liverpool, LA	62636	00036	2016-09-09 22:00:00	CDT	0.0		2016-09-09 23:21:12
USGS	07375800	Tickfaw River at Liverpool, LA	62637	63158	2016-09-09 22:00:00	CDT	206.72		2016-09-09 23:21:12
USGS	07375960	Tickfaw River at Montpelier, LA	62638	00065	2016-09-09 21:30:00	CDT	3.31		2016-09-09 22:42:25
USGS	07375960	Tickfaw River at Montpelier, LA	62639	00060	2016-09-09 21:30:00	CDT	212		2016-09-09 22:42:25
USGS	07375960	Tickfaw River at Montpelier, LA	62641	63160	2016-09-09 21:30:00	CDT	90.19		2016-09-09 22:42:25
USGS	07376000	Tickfaw River at Holden, LA	62642	00065	2016-09-09 21:45:00	CDT	1.68		2016-09-09 22:52:23
USGS	07376000	Tickfaw River at Holden, LA	62643	00060	2016-09-09 21:45:00	CDT	209		2016-09-09 22:52:23
USGS	07376000	Tickfaw River at Holden, LA	62645	00035	2016-09-09 21:45:00	CDT	0.2		2016-09-09 22:52:23
